"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDB21","OUT019",709.56675059761
"FDR46","OUT035",2401.18691020587
"FDZ32","OUT046",1735.33029233465
"DRF36","OUT017",3116.86812356548
"NCU54","OUT017",3451.48411936049
"NCI31","OUT017",572.744334866404
"DRA59","OUT035",3026.52588409987
"NCC55","OUT045",616.594584669295
"FDE44","OUT018",813.72825326325
"NCN26","OUT018",1899.56558160315
"FDC11","OUT049",1451.1014543145
"FDV24","OUT035",2457.59118155935
"FDR40","OUT019",234.762887649402
"NCQ17","OUT049",2595.0735087604
"FDC46","OUT045",3043.53763604906
"NCM18","OUT046",1036.6180630311
"FDK16","OUT046",1597.37093863338
"FDI28","OUT017",1329.59129027595
"FDS11","OUT018",3692.98783215068
"DRD13","OUT046",1072.76351239597
"FDL36","OUT035",1460.40840582567
"FDI27","OUT013",777.625571791502
"FDJ53","OUT019",348.968975298805
"FDS44","OUT045",3960.20491822164
"FDE28","OUT046",3789.34718519492
"FDQ33","OUT018",2493.21683653088
"FDB37","OUT017",3925.66161992992
"FDQ31","OUT045",1416.03836162944
"NCQ05","OUT046",2468.54305203679
"FDE10","OUT013",2146.00405129216
"FDF38","OUT017",654.90474739378
"FDE50","OUT019",548.49769561753
"DRG37","OUT010",454.493781673307
"NCH06","OUT049",4085.09045597898
"FDY14","OUT045",4352.82733644328
"FDO27","OUT017",1567.19983495401
"FDQ19","OUT049",3971.67658309242
"FDZ26","OUT019",696.772666135458
"FDN51","OUT013",4286.55355129216
"FDK20","OUT035",2005.27465405169
"FDD40","OUT018",3171.67024384582
"DRI25","OUT018",938.613791020587
"FDH56","OUT017",1903.98054410863
"FDI36","OUT027",5358.493
"DRH11","OUT018",932.034115155497
"NCV18","OUT017",1370.62872864652
"DRI01","OUT049",2839.82429159001
"DRE48","OUT049",3269.71728374945
"FDS51","OUT035",993.850169908016
"FDM38","OUT017",832.299388392466
"FDB60","OUT027",5262.42577777778
"FDY58","OUT035",3766.36108756023
"FDY22","OUT045",2359.02434726237
"FDF11","OUT027",6488.52011111111
"FDZ51","OUT035",1599.01585759965
"FDQ45","OUT017",2996.39754831362
"FDF17","OUT035",3230.80179084538
"NCF31","OUT027",4140.56533333333
"FDA37","OUT013",2059.51421204555
"FDO51","OUT046",714.079062286465
"FDF34","OUT013",3258.72264537889
"FDD57","OUT018",1579.27683000438
"FDO37","OUT046",3772.33543324573
"FDR49","OUT049",819.788134734998
"FDS39","OUT049",2337.12060630749
"FDI48","OUT027",1425.53522222222
"DRM35","OUT049",2943.32588278581
"FDV57","OUT035",2986.61357030223
"FDZ55","OUT013",2658.05745597898
"FDI28","OUT035",1285.1784781866
"FDS21","OUT045",1041.55281992992
"FDT34","OUT013",1750.1345630311
"DRI25","OUT035",900.780654796321
"FDT47","OUT010",279.172130677291
"DRH39","OUT045",1236.43623937801
"NCD54","OUT045",2381.49065050372
"FDU16","OUT027",2310.91622222222
"NCW29","OUT045",2132.32490516864
"FDV25","OUT027",6020.07466666667
"FDM56","OUT035",1804.33135313184
"FDZ04","OUT027",1768.11055555556
"FDG59","OUT019",109.128567330677
"FDI56","OUT045",1485.6019847131
"FDS33","OUT035",1454.95385453351
"FDC23","OUT049",2891.25103815155
"FDT11","OUT049",3057.17401427946
"FDG17","OUT045",4027.56106005256
"FDZ44","OUT045",1937.39871782742
"FDJ52","OUT013",2647.62537989488
"DRI23","OUT046",2622.95159540079
"DRE15","OUT010",227.547741832669
"NCF07","OUT013",1671.26398843627
"NCR29","OUT049",925.97423368375
"FDE44","OUT019",141.245144223108
"FDT23","OUT035",1310.97738725361
"NCG06","OUT017",4261.40274029785
"NCU41","OUT010",562.364404780876
"FDH46","OUT017",1691.52281042488
"FDV31","OUT013",2923.62962308366
"NCT41","OUT027",4184.12088888889
"FDE22","OUT027",4366.22666666667
"FDC26","OUT045",1802.64366627245
"DRF51","OUT017",601.227751686378
"NCY53","OUT019",331.799356175299
"FDY21","OUT017",3252.18573740692
"FDL27","OUT013",1062.33143631187
"FDZ34","OUT049",3194.13654708717
"NCF43","OUT010",423.264509960159
"FDC21","OUT035",1783.50996885677
"FDL26","OUT013",2567.67244862024
"FDT25","OUT010",353.359757768924
"NCR30","OUT046",1233.18916933859
"DRL23","OUT019",310.509309960159
"NCR05","OUT049",3253.78788848007
"NCE19","OUT018",889.828784318879
"FDY07","OUT035",726.070521550591
"FDB10","OUT017",3874.75466776172
"FDP57","OUT013",1728.79338436268
"FDU48","OUT019",385.090447808765
"FDH48","OUT035",1402.35921550591
"FDO33","OUT035",1900.73347406921
"NCU29","OUT045",2432.44037056505
"FDW35","OUT046",688.322921112571
"FDH05","OUT010",680.282160956175
"FDP26","OUT049",1717.79874599212
"DRG27","OUT035",682.868369820412
"FDQ33","OUT046",2498.1515934297
"FDH20","OUT010",287.482772908367
"FDV14","OUT046",1476.90036338152
"DRD01","OUT046",902.425573762593
"NCI17","OUT049",1586.37630026281
"FDF39","OUT010",771.747314741036
"FDX37","OUT046",1652.65008541393
"NCX17","OUT035",3864.40812746386
"FDN03","OUT013",4127.77281331581
"NCS41","OUT010",537.370313944223
"FDH34","OUT045",3030.89807871222
"NCX53","OUT018",2345.90776342532
"FDY31","OUT046",2433.52272724485
"FDD20","OUT017",2079.25323964082
"FDE51","OUT045",745.289754752519
"FDV27","OUT046",1428.63515107315
"FDF16","OUT035",2441.18475978975
"FDZ02","OUT049",1581.96133775734
"NCK05","OUT045",1037.18062531756
"FDM12","OUT027",5178.24922222222
"NCA05","OUT018",2470.23073889619
"FDX33","OUT045",2624.59651436706
"FDM25","OUT049",2897.87348190977
"FDE41","OUT018",1412.27149719667
"FDW14","OUT045",1454.43406014017
"NCD30","OUT046",1577.02658085852
"FDB23","OUT010",662.711407171315
"FDF45","OUT046",990.083305475252
"FDW20","OUT017",2054.05966075339
"FDF47","OUT045",3664.46164743758
"NCR05","OUT019",587.651722709163
"DRB01","OUT046",3088.38470674551
"FDE36","OUT013",2705.67457021463
"FDU56","OUT049",3030.37828431888
"FDB23","OUT049",3697.87982115637
"FDN48","OUT049",1499.84369312308
"FDS43","OUT013",3092.84243714411
"NCN05","OUT013",3024.92373302672
"NCL53","OUT049",2898.39327630311
"FDL56","OUT046",1429.76027564608
"FDH17","OUT018",1581.96133775734
"FDP37","OUT046",2085.74737971967
"FDG09","OUT019",554.069010358566
"FDA55","OUT045",3669.95896662286
"FDX31","OUT049",3855.62097034604
"FDJ41","OUT045",4300.79525970215
"DRC24","OUT045",2562.78045961454
"FDQ21","OUT035",2016.26929242225
"NCT54","OUT045",1544.73353171266
"FDH08","OUT049",3784.97499058257
"FDY38","OUT018",3843.02418090232
"DRM11","OUT010",765.404226294821
"FDG32","OUT049",3646.41030670171
"NCH18","OUT046",4034.66053031099
"FDI20","OUT035",3475.03277928165
"FDA33","OUT018",2421.44573219448
"FDN45","OUT013",3673.24880455541
"FDT45","OUT010",164.487496414343
"FDR32","OUT035",3766.36108756023
"FDA48","OUT017",3632.16859829172
"FDN23","OUT017",2382.57300718353
"NCR18","OUT035",710.78922435392
"FDD45","OUT046",1548.58593193167
"FDI22","OUT018",3405.98895059133
"FDT09","OUT013",2186.56446316251
"DRC24","OUT027",4194.939
"FDT39","OUT046",2453.17621905388
"FDX28","OUT045",1618.66934940867
"FDA50","OUT018",1564.99235370127
"FDT33","OUT027",4584.65233333333
"FDQ60","OUT049",1980.64363745072
"NCM19","OUT018",1842.64151585633
"FDF40","OUT046",4086.13004476566
"NCI30","OUT035",4030.80813009198
"FDK34","OUT049",3915.83487402541
"FDA38","OUT027",6518.46455555556
"FDT02","OUT045",608.412757731056
"FDC11","OUT017",1442.87685948314
"FDD08","OUT046",657.154996539641
"NCS29","OUT046",4325.94607069645
"DRI03","OUT010",517.847254183267
"FDK48","OUT035",1204.66298462549
"FDM52","OUT049",2459.27886841875
"FDP49","OUT035",938.613791020587
"DRA24","OUT046",2707.3194891809
"NCJ43","OUT049",2838.13660473062
"FDE11","OUT045",3021.59112720105
"FDP01","OUT049",2539.23179969339
"FDQ59","OUT018",1393.09503188787
"FDA43","OUT019",570.559515537849
"FDL14","OUT017",2539.70882619361
"FDV50","OUT010",364.108876494024
"FDT01","OUT027",5730.011
"NCC42","OUT035",2302.62007590889
"FDO28","OUT046",1954.32493399036
"FDD32","OUT019",236.421966533865
"FDV45","OUT035",3057.17401427946
"NCW17","OUT019",371.223738645418
"NCJ17","OUT027",2341.72088888889
"NCF18","OUT049",3134.39966990802
"FDP01","OUT045",2521.13769106439
"FDH24","OUT045",2581.35159474376
"FDI38","OUT027",5683.01455555556
"FDX03","OUT035",736.502597634691
"FDY28","OUT046",3512.26058532633
"FDN34","OUT018",2809.73872369689
"FDJ02","OUT045",2443.39224104249
"FDW40","OUT019",412.808618326693
"FDX03","OUT017",715.118651073149
"FDE17","OUT027",4141.49633333333
"FDT58","OUT046",2754.93660341656
"FDI38","OUT013",3420.8359891809
"FDW22","OUT035",3673.29157244853
"FDS15","OUT027",2974.28911111111
"NCX06","OUT013",2993.71304056067
"DRK47","OUT035",3782.81027722295
"FDC23","OUT027",4847.423
"FDM56","OUT010",315.193319521912
"FDP21","OUT046",3126.78040525624
"FDP58","OUT046",3599.87554914586
"FDA27","OUT019",747.046450996016
"FDK41","OUT019",250.774846215139
"NCH42","OUT046",3793.19958541393
"FDG29","OUT045",699.837353876478
"FDW15","OUT018",2475.16549579501
"FDD28","OUT018",973.634115812527
"FDQ37","OUT049",3190.28414686816
"FDC23","OUT035",2932.37401230837
"FDV13","OUT035",1463.74101165134
"FDK33","OUT046",3484.85952518616
"FDO33","OUT013",1861.25541887867
"FDN21","OUT017",2663.51200727113
"NCW06","OUT027",5237.99655555556
"FDI38","OUT035",3409.321556417
"FDC21","OUT027",2932.52477777778
"NCS05","OUT046",2186.00190087604
"NCN53","OUT049",610.057676697328
"FDV40","OUT010",219.345007171315
"FDG60","OUT017",3833.67446149803
"NCY30","OUT027",4976.15688888889
"FDM40","OUT045",2319.58905996496
"NCO30","OUT046",3016.13657590889
"FDK10","OUT046",2983.32373236969
"FDM36","OUT045",2841.46921055629
"FDN10","OUT013",1934.62867428822
"FDM46","OUT018",1539.84154270696
"FDX50","OUT049",1834.45968891809
"FDP33","OUT045",4184.13431677617
"FDO12","OUT045",3205.04564967149
"FDC28","OUT013",1816.40834818222
"FDO31","OUT045",1329.02872798949
"FDX45","OUT035",2547.3708587385
"FDV21","OUT049",2068.82116355672
"FDH04","OUT049",1497.67897976347
"NCG54","OUT013",2786.66709027595
"FDO13","OUT046",2677.14838550153
"FDA09","OUT027",4893.63
"FDC38","OUT017",2197.51633363995
"NCO42","OUT046",2368.85109316689
"FDL45","OUT049",2037.56770319755
"NCK31","OUT013",859.743216425756
"FDM39","OUT017",2944.40823946562
"FDC22","OUT010",564.409370517928
"FDF46","OUT046",1897.96343053
"FDQ37","OUT045",3159.03068650898
"FDH41","OUT010",625.903196812749
"FDQ04","OUT046",662.566779938677
"NCQ02","OUT027",5151.958
"FDJ57","OUT027",5108.47322222222
"NCE07","OUT049",2313.00938409987
"FDE56","OUT013",990.560331975471
"FDI20","OUT049",3448.71407582129
"FDK36","OUT018",807.711139684626
"FDP08","OUT027",5222.52344444444
"FDF44","OUT017",2154.79120840999
"NCU53","OUT017",2753.33445234341
"FDF47","OUT035",3699.0049457293
"FDS55","OUT010",439.176184860558
"FDZ52","OUT010",324.275735458167
"FDL04","OUT018",1733.12281108191
"NCM26","OUT035",2512.35053394656
"FDX43","OUT049",2764.28632282085
"FDP52","OUT049",3747.1418543583
"DRK49","OUT045",681.223450854139
"FDE38","OUT013",2720.43607301796
"DRF13","OUT035",2389.15268304862
"FDK41","OUT010",249.015483665339
"FDJ04","OUT027",3267.00422222222
"FDZ44","OUT018",1950.5580695576
"FDS11","OUT013",3712.72685974595
"FDA55","OUT049",3697.9225890495
"NCW53","OUT046",3191.40927144109
"FDB49","OUT027",2717.82311111111
"FDD23","OUT017",3095.56971279019
"NCV42","OUT045",1809.785904424
"NCZ29","OUT018",2101.15698059571
"FDQ26","OUT013",954.977444897065
"FDV08","OUT017",666.938974551029
"FDC53","OUT049",1643.90569618922
"FDV58","OUT010",578.96281752988
"NCP02","OUT019",171.116188047809
"DRI37","OUT045",935.800979588261
"FDQ12","OUT049",3776.7503957512
"FDE33","OUT046",1259.4223370127
"FDX27","OUT045",1563.39020262812
"FDM22","OUT017",848.186015768725
"NCH30","OUT019",333.944605577689
"FDC04","OUT017",3977.17390227771
"FDO38","OUT046",1312.62230621989
"FDV52","OUT027",3186.26855555556
"FDB32","OUT013",1555.72817008322
"FDV43","OUT018",765.028782347788
"FDI24","OUT018",2931.85421791502
"FDR40","OUT017",1344.91535536575
"FDW02","OUT049",2049.08213596145
"FDE44","OUT049",797.279063600526
"FDL38","OUT046",1470.84048190977
"NCT54","OUT010",281.525571314741
"DRJ39","OUT010",644.361255776892
"FDW55","OUT049",4089.4198826982
"DRF13","OUT019",423.843340239044
"NCW17","OUT049",2131.8051107753
"FDP13","OUT035",665.33682347788
"FDS08","OUT018",2869.34729719667
"NCP17","OUT035",1029.99561927289
"NCO53","OUT035",2996.39754831362
"FDH19","OUT045",2861.7280325449
"FDJ04","OUT017",1970.81689154621
"FDG10","OUT049",936.926104161191
"FDA40","OUT010",256.824707569721
"FDI53","OUT045",2663.51200727113
"FDU09","OUT010",164.487496414343
"FDK60","OUT045",1617.06719833552
"FDR43","OUT017",572.744334866404
"FDW22","OUT017",3619.00924656154
"DRP47","OUT010",739.337510756972
"DRG48","OUT010",427.55500876494
"FDA14","OUT035",2404.47674813841
"FDU49","OUT013",1446.77202759527
"FDK28","OUT045",4226.85944200613
"FDT19","OUT046",2855.71091896627
"NCQ42","OUT045",2060.55380083224
"FDD03","OUT045",3856.1835326325
"NCM53","OUT013",1781.90781778362
"NCX53","OUT045",2316.29922203241
"FDV14","OUT027",2337.99688888889
"NCZ54","OUT017",2655.80720683311
"FDB39","OUT013",911.732525273763
"DRC24","OUT046",2524.94732339028
"FDY36","OUT013",1219.51002321507
"FDN01","OUT035",2905.53551445467
"DRH25","OUT046",867.405248970653
"FDV08","OUT046",721.22130043802
"NCP53","OUT049",3929.55678804205
"FDU52","OUT010",459.085131474104
"NCI42","OUT045",3404.90659391152
"FDZ14","OUT035",1980.08107516426
"FDF11","OUT046",3958.55999925537
"FDQ13","OUT018",1411.18914051686
"FDO32","OUT010",136.661418326693
"DRJ37","OUT018",2521.70025335085
"FDY43","OUT046",2765.888473894
"NCT41","OUT017",2520.05533438458
"NCV17","OUT045",2180.54734958388
"FDM04","OUT027",1450.03522222222
"DRB48","OUT018",631.356087472624
"FDM24","OUT013",2514.03822080596
"FDT37","OUT049",4179.76212216382
"NCO05","OUT010",285.42255936255
"FDL13","OUT046",3849.60385676741
"FDL15","OUT017",2514.5580151993
"FDB11","OUT018",3675.41351791502
"FDL14","OUT019",458.012506772908
"FDY10","OUT019",335.796627888446
"FDJ40","OUT049",1822.42546176084
"NCW18","OUT046",3902.15572790188
"NCY06","OUT013",2123.53774805081
"DRE13","OUT018",1411.66616701708
"FDA26","OUT045",3573.5568456855
"NCE19","OUT010",155.104229482072
"FDE33","OUT035",1320.28433876478
"DRL59","OUT027",1443.589
"FDY07","OUT046",749.099387078406
"FDF57","OUT018",2811.9034370565
"FDM58","OUT035",1811.95061778362
"FDP26","OUT027",2821.05522222222
"FDY32","OUT046",2714.46172733246
"FDD51","OUT010",138.621348207171
"FDU22","OUT018",1964.23721568112
"FDZ49","OUT018",3653.03275045992
"NCI42","OUT017",3423.00070254052
"FDT04","OUT027",1039.40433333333
"NCU41","OUT045",3133.31731322821
"FDS56","OUT045",4328.19631984231
"NCN42","OUT017",2428.58797034604
"FDK34","OUT046",3920.76963092422
"FDB03","OUT017",3951.98032339028
"DRJ25","OUT035",810.438415330705
"FDT25","OUT027",3367.58488888889
"FDN20","OUT013",2769.17831182654
"FDP09","OUT013",3508.45095300044
"FDM20","OUT019",713.463738645418
"NCG55","OUT046",1880.43188418747
"NCP14","OUT045",1717.79874599212
"NCH06","OUT046",4042.32256285589
"FDV52","OUT013",1933.54631760841
"NCL07","OUT035",666.981742444152
"DRJ11","OUT027",5190.92933333333
"DRO59","OUT013",1228.77420683311
"FDW15","OUT010",433.018415936255
"NCQ30","OUT035",1991.0329456417
"NCN54","OUT019",220.602951394422
"FDY01","OUT027",3165.49255555556
"FDX39","OUT035",3502.99640170828
"FDH53","OUT027",2250.16711111111
"FDA57","OUT035",685.075851073149
"NCC07","OUT010",313.155977689243
"FDU28","OUT013",3092.79966925099
"FDK36","OUT010",142.51833625498
"FDR36","OUT018",721.22130043802
"NCQ17","OUT035",2542.43610183968
"FDS28","OUT019",162.033772111554
"FDE08","OUT045",2438.97727853701
"FDU22","OUT046",1974.10672947876
"FDG41","OUT045",1804.85114752519
"FDO31","OUT010",228.705402390438
"FDM21","OUT019",751.437233466135
"FDU40","OUT017",3165.61036237407
"FDV36","OUT018",2074.27571484888
"FDT10","OUT027",1613.08544444444
"FDX38","OUT045",786.889755409549
"NCU30","OUT027",4456.84944444444
"NCV06","OUT049",3172.19003823916
"FDT16","OUT035",4306.85514117389
"NCP41","OUT027",2947.06688888889
"FDZ56","OUT017",2775.75798769163
"FDC22","OUT035",3156.3034108629
"FDU10","OUT035",629.753936399474
"FDS46","OUT045",1929.13135510293
"FDO08","OUT049",2731.43071138852
"NCV42","OUT018",1806.49606649146
"FDP33","OUT035",4177.55464091108
"FDJ12","OUT046",3397.24456136662
"FDH04","OUT045",1464.78060043802
"NCU54","OUT013",3472.86806592203
"FDO36","OUT010",529.468430278885
"FDT37","OUT027",6958.03811111111
"FDD14","OUT010",545.773615936255
"FDA16","OUT013",3624.50656574682
"NCS42","OUT019",270.984643824701
"FDP10","OUT019",306.311470916335
"FDQ28","OUT049",2516.16016627245
"FDK57","OUT010",351.121848605578
"FDK02","OUT013",1945.01798247919
"FDW47","OUT018",1991.0329456417
"NCC42","OUT018",2294.39548107753
"FDQ37","OUT018",3190.28414686816
"FDL40","OUT046",1563.347434735
"DRE13","OUT010",259.564035059761
"FDQ34","OUT027",2843.69322222222
"NCB54","OUT046",2112.62864546649
"FDS48","OUT049",2457.02861927289
"FDO15","OUT045",1186.04908160315
"NCT30","OUT013",752.909019404293
"FDU49","OUT027",2326.24777777778
"FDE21","OUT046",1892.46611134472
"FDS49","OUT019",230.078878087649
"FDT38","OUT027",2323.59633333333
"FDZ01","OUT045",1679.44581537451
"FDC41","OUT035",1246.30575317565
"DRG13","OUT010",477.234715537849
"NCZ42","OUT018",3895.57605203679
"NCM07","OUT045",1398.02978878668
"NCV17","OUT018",2157.51848405607
"DRK39","OUT035",1354.17953898379
"FDS37","OUT018",1884.24151651336
"FDV12","OUT019",283.663196812749
"NCG19","OUT018",3881.37711151993
"FDS51","OUT013",1030.03838716601
"NCO14","OUT046",710.746456460797
"FDC38","OUT046",2204.09600950504
"FDN15","OUT046",2309.76231406045
"NCH42","OUT013",3753.72153022339
"FDQ22","OUT046",621.486573674989
"FDC05","OUT013",3212.14511992992
"FDZ31","OUT013",3157.42853543583
"DRJ23","OUT049",3128.42532422251
"FDC52","OUT035",2488.28207963206
"DRD12","OUT010",262.481058167331
"FDV55","OUT017",2397.37727787998
"FDD32","OUT046",1342.70787411301
"FDR01","OUT049",3307.5076520806
"FDY08","OUT019",410.470425498008
"FDQ45","OUT045",3042.45527936925
"DRN11","OUT027",3940.26422222222
"NCS05","OUT018",2212.3206043364
"FDY32","OUT035",2679.91842904074
"NCD31","OUT045",2714.9815217258
"NCE06","OUT049",2659.65960705212
"NCP14","OUT046",1691.48004253176
"NCF18","OUT019",561.091212749004
"FDF14","OUT018",2487.67674945248
"FDB22","OUT017",2549.62110788436
"NCH54","OUT049",2623.51415768725
"FDU27","OUT035",814.85337783618
"FDS58","OUT027",4327.18455555556
"NCU29","OUT035",2378.15804467805
"FDJ57","OUT013",3060.50662010512
"FDL56","OUT049",1423.18059978099
"FDH60","OUT035",3217.6424391152
"FDN24","OUT018",884.894027420061
"FDD02","OUT017",1979.04148637757
"FDP15","OUT017",4247.72359417433
"FDB28","OUT027",5380.27077777778
"DRC49","OUT045",2378.76337485764
"NCG30","OUT018",2031.55058961892
"FDJ14","OUT049",1305.99986246167
"FDL52","OUT045",609.45234651774
"NCG19","OUT027",6374.39911111111
"NCN41","OUT035",2034.32063315813
"FDW22","OUT013",3674.93649141481
"FDI02","OUT013",1844.2864348226
"FDV51","OUT045",2715.50131611914
"FDV48","OUT046",1310.41482496715
"NCL17","OUT019",414.274753784861
"FDP46","OUT045",1470.2779196233
"FDU10","OUT045",588.630962242663
"FDT37","OUT010",751.83836812749
"FDI27","OUT035",769.40097696014
"FDN51","OUT046",4299.71290302234
"FDW07","OUT035",1436.85974590451
"FDN45","OUT049",3679.8284804205
"DRN37","OUT027",4519.319
"DRF48","OUT049",3095.56971279019
"FDP38","OUT019",150.427843824701
"NCX18","OUT027",5338.57722222222
"FDK45","OUT018",1888.13668462549
"FDZ37","OUT049",1423.18059978099
"FDS50","OUT018",3679.87124831362
"NCR54","OUT018",3219.28735808147
"NCS17","OUT035",1555.16560779676
"FDV31","OUT046",2933.4991368813
"DRE27","OUT017",1580.31641879106
"FDN60","OUT013",2626.28420122646
"FDK26","OUT013",3045.13978712221
"FDX37","OUT018",1651.00516644766
"FDW31","OUT046",3251.58040722733
"FDX26","OUT018",3023.84137634691
"DRL49","OUT019",417.207024701195
"FDU49","OUT017",1422.09824310118
"FDY58","OUT046",3763.07124962768
"FDN03","OUT045",4089.93967709155
"NCV06","OUT010",563.722632669323
"FDH53","OUT045",1361.32177713535
"FDG31","OUT018",1085.36030183968
"NCC06","OUT045",2124.1430782304
"FDS13","OUT049",4376.9385586509
"FDP16","OUT035",4060.97923377135
"FDA35","OUT013",1990.47038335523
"DRP47","OUT018",4175.43269544459
"FDY28","OUT010",629.915716334661
"FDY20","OUT035",1496.0340607972
"NCH30","OUT017",1833.8543587385
"NCR29","OUT019",166.532462151394
"NCP05","OUT013",2464.12808953132
"NCF30","OUT019",366.053558565737
"FDA08","OUT035",2724.85103552343
"FDN51","OUT027",7093.93688888889
"FDH12","OUT046",1760.52387122208
"FDY39","OUT017",2996.39754831362
"NCO53","OUT045",3021.07133280771
"FDB40","OUT046",2396.81471559352
"FDH02","OUT049",1474.65011423565
"FDY11","OUT027",1745.331
"FDQ09","OUT019",333.35052749004
"FDP16","OUT013",4067.55890963644
"NCF55","OUT018",562.355026675427
"FDY09","OUT027",4810.31366666667
"FDY39","OUT045",2994.75262934735
"NCU53","OUT049",2697.40720749014
"NCT41","OUT049",2501.96122575558
"FDJ45","OUT046",590.881211388524
"FDR28","OUT013",2688.1430238721
"FDN08","OUT013",1953.28534520368
"FDJ07","OUT049",1883.67895422689
"FDZ09","OUT027",4477.69622222222
"FDQ14","OUT017",2477.33020915462
"FDY12","OUT027",1374.744
"FDK57","OUT046",1987.78587560228
"FDD20","OUT049",2028.26075168638
"FDS36","OUT018",1831.73241327201
"FDI40","OUT049",1686.63082141919
"FDJ40","OUT045",1815.84578589575
"FDE08","OUT013",2420.88316990802
"DRK01","OUT013",1579.83939229085
"FDC58","OUT049",711.309018747262
"FDE50","OUT046",3106.52158326763
"FDX48","OUT035",2512.8703283399
"DRM35","OUT018",2928.52161208936
"FDG41","OUT013",1791.69179579501
"FDB52","OUT046",4210.45302023653
"FDV19","OUT045",2608.14732470434
"DRG48","OUT017",2380.36552593079
"FDI26","OUT013",2967.9996672799
"FDU11","OUT019",355.419971314741
"FDF59","OUT019",375.629768924303
"FDR07","OUT049",1595.7260196671
"NCE06","OUT017",2662.94944498467
"FDE10","OUT046",2182.19226855015
"NCO55","OUT046",1792.85968826106
"FDZ13","OUT013",839.484394437144
"FDT50","OUT017",1593.51853841437
"FDH12","OUT010",310.023139442231
"FDD21","OUT045",1914.97518247919
"NCM05","OUT013",4329.79847091546
"FDK04","OUT013",974.759240385458
"FDN33","OUT017",1584.77414918966
"NCM18","OUT010",184.496726693227
"DRC25","OUT049",1406.21161572492
"FDT47","OUT017",1585.81373797635
"FDD45","OUT027",2614.52022222222
"NCD07","OUT018",1877.70460854139
"NCY54","OUT010",510.925335458167
"FDL12","OUT049",998.827694699956
"FDL02","OUT017",1731.47789211564
"FDC60","OUT035",1486.20731489268
"FDR37","OUT017",2976.13872632501
"FDY16","OUT017",3036.95796018397
"FDU26","OUT045",1978.47892409111
"FDN24","OUT013",871.734675689882
"FDH44","OUT013",2451.61683587385
"FDE23","OUT010",136.36819123506
"FDW60","OUT017",2895.66600065703
"FDQ55","OUT049",1914.41262019273
"FDV32","OUT027",1689.16611111111
"FDV03","OUT010",457.52633625498
"FDY14","OUT010",780.636787250996
"NCL55","OUT027",6900.94222222222
"DRF25","OUT017",635.251255584757
"FDX03","OUT046",734.857678668419
"FDF40","OUT045",4074.61561200175
"FDX24","OUT010",267.558578486056
"FDA25","OUT049",1692.60516710469
"FDH21","OUT018",2609.83501156373
"FDB47","OUT010",617.422482868526
"FDT34","OUT019",309.637252589641
"FDS39","OUT010",413.101845418327
"NCU05","OUT046",1292.27794844503
"FDE02","OUT049",1540.92389938677
"FDL25","OUT035",1501.48861208936
"FDC50","OUT049",1548.0233696452
"FDZ32","OUT049",1753.42440096364
"FDV14","OUT045",1430.84263232589
"FDR07","OUT045",1594.08110070083
"FDB26","OUT049",864.63520543145
"NCR50","OUT045",2509.06069601402
"FDP01","OUT018",2529.36228589575
"FDH57","OUT045",2147.08640797197
"FDM60","OUT027",1083.82011111111
"FDA45","OUT017",2870.99221616294
"FDU55","OUT017",4257.50757218572
"FDH40","OUT035",1367.3816586071
"FDG40","OUT019",97.5150151394422
"FDT12","OUT049",3683.07555045992
"DRL59","OUT045",875.587075908892
"FDT47","OUT018",1625.29179316689
"FDI60","OUT017",1068.39131778362
"DRF51","OUT027",1024.933
"NCK31","OUT049",833.424512965397
"FDB08","OUT045",2634.4660281647
"FDM44","OUT035",1674.51105847569
"FDD46","OUT018",2508.49813372755
"FDR27","OUT019",382.644347410359
"FDV56","OUT010",319.205839043825
"FDM02","OUT049",1419.89076184844
"FDU45","OUT018",1857.96558094612
"FDZ10","OUT017",2062.76128208498
"NCK31","OUT010",147.395289243028
"FDR27","OUT035",2209.03076640385
"FDF33","OUT013",1780.78269321069
"FDJ36","OUT046",1712.90675698642
"FDP33","OUT049",4192.35891160753
"FDG17","OUT046",4030.85089798511
"FDG47","OUT027",7173.74155555556
"NCW29","OUT046",2112.58587757337
"DRH59","OUT017",1188.25656285589
"FDR32","OUT017",3772.94076342532
"FDP48","OUT035",2990.380434735
"FDG17","OUT035",4025.91614108629
"DRJ59","OUT017",659.882272185721
"FDY48","OUT027",2812.95933333333
"FDB02","OUT046",2882.50664892685
"FDN10","OUT019",346.044328286853
"NCD55","OUT035",689.967840078844
"FDX34","OUT013",2005.31742194481
"FDZ38","OUT045",2810.21575019711
"DRF37","OUT049",4314.47440582567
"DRL47","OUT019",365.46710438247
"FDL27","OUT035",1054.10684148051
"NCP53","OUT035",3891.72365181778
"FDT03","OUT019",539.716130677291
"FDJ28","OUT035",3155.22105418309
"FDF40","OUT018",4081.19528786684
"FDA32","OUT035",3563.21030538765
"NCP02","OUT017",961.557120762155
"FDZ31","OUT045",3187.03707682873
"NCQ29","OUT013",4313.43481703898
"FDP57","OUT010",308.178741035857
"FDL32","OUT027",3080.31422222222
"DRB01","OUT035",3154.18146539641
"FDJ40","OUT046",1805.97627209812
"FDO24","OUT018",2618.05960639509
"FDO11","OUT018",4076.26053096802
"FDA56","OUT035",1977.87359391152
"FDF02","OUT045",1728.79338436268
"FDA10","OUT013",2015.14416784932
